customerID,gender,Birthdate ,MartialStatus,Dependents,EducationLevel,Income,CityID
4903-UYAVB,Male,5/21/1996,Divorced,0,High school,2600,5
4195-NZGTA,Female,4/6/1960,Divorced,1,Collage,2600,18
9388-ZEYVT,Male,9/16/1994,Married,0,Collage,2600,50
5917-RYRMG,Male,3/4/1979,Single,0,High school,2600,25
8317-BVKSO,Male,4/5/1980,Divorced,0,High school,2600,34
7101-HRBLJ,Female,12/7/1981,Divorced,1,Collage,2600,20
6941-PMGEP,Female,6/25/1998,Single,2,University,2600,42
5081-NWSUP,Female,10/31/1983,Married,0,Collage,2600,41
5813-UECBU,Male,7/19/1991,Single,0,University,2600,34
8132-YPVBX,Female,3/13/1960,Married,0,University,2600,2
0181-RITDD,Male,3/31/1997,Divorced,1,University,2600,11
4115-BNPJY,Male,6/26/1964,Married,1,Collage,2600,24
9957-YODKZ,Male,10/9/1978,Divorced,3,University,2600,36
8821-XNHVZ,Female,8/30/1989,Divorced,1,University,2600,44
5956-VKDTT,Female,7/10/1968,Divorced,2,University,2600,7
8735-IJJEG,Male,10/5/1973,Married,4,Collage,2600,15
3191-CSNMG,Female,10/6/1985,Divorced,1,University,2600,19
6557-BZXLQ,Male,6/26/1988,Single,2,University,2600,3
3547-LQRIK,Female,11/23/1994,Married,0,High school,2600,28
4465-VDKIQ,Female,12/3/1974,Married,0,University,2600,36
0940-OUQEC,Male,1/18/1978,Single,0,University,2600,17
8805-JNRAZ,Female,8/6/1967,Divorced,0,Collage,2600,10
1228-ZLNBX,Male,12/16/1997,Married,0,University,2600,23
2606-PKWJB,Male,7/5/1996,Married,1,Collage,2600,19
6772-WFQRD,Male,12/19/1957,Divorced,1,High school,2600,36
2351-RRBUE,Female,6/27/1983,Divorced,2,High school,2600,26
7601-WFVZV,Male,8/20/1973,Divorced,0,High school,2600,41
2657-VPXTA,Female,5/8/1995,Married,1,University,2600,39
8917-FAEMR,Female,7/28/2003,Single,3,High school,2600,40
7312-XSBAT,Male,9/16/1968,Divorced,0,Collage,2600,21
0732-OCQOC,Female,3/12/1975,Married,5,High school,2600,14
2665-NPTGL,Female,11/9/2000,Married,0,University,2600,46
3503-TYDAY,Female,11/16/1956,Married,0,University,2600,22
0880-TKATG,Male,6/15/1982,Divorced,5,University,2600,21
3668-QPYBK,Male,6/25/1967,Married,0,Collage,2600,34
4187-CINZD,Female,1/9/1974,Divorced,5,University,2600,26
4730-AWNAU,Male,2/3/1977,Married,3,Collage,2600,39
9796-MVYXX,Female,6/15/1989,Single,0,Collage,2600,2
4806-HIPDW,Female,9/20/1983,Divorced,0,University,2600,31
4702-IOQDC,Female,2/17/1988,Married,0,University,2600,50
9945-PSVIP,Female,4/6/1988,Divorced,1,High school,2600,16
5445-UTODQ,Female,7/21/1987,Married,2,University,2600,15
9851-KIELU,Male,1/14/1997,Married,5,University,2600,27
2604-XVDAM,Female,6/22/2004,Single,2,Collage,2600,42
5442-BXVND,Female,4/9/1962,Married,1,High school,2600,21
4293-ETKAP,Female,3/9/1983,Divorced,1,Collage,2600,42
0961-ZWLVI,Male,3/4/1999,Single,1,University,2600,36
1752-OZXFY,Male,4/12/1989,Married,0,Collage,2600,11
8815-LMFLX,Male,3/19/1985,Married,1,High school,2600,33
2684-EIWEO,Female,4/3/1997,Single,3,University,2600,13
7925-PNRGI,Female,5/12/2001,Married,1,Collage,2600,6
5010-IPEAQ,Female,10/24/1989,Married,1,Collage,2600,40
4184-VODJZ,Male,4/14/1997,Divorced,1,University,2600,28
5167-ZFFMM,Male,6/25/1997,Divorced,3,University,2600,28
9481-IEBZY,Male,8/20/1956,Divorced,0,University,2600,25
3842-IYKUE,Female,7/25/2000,Married,2,University,2600,26
7816-VGHTO,Female,12/4/1981,Divorced,1,Collage,2600,21
1449-XQEMT,Male,10/23/1989,Married,0,High school,2600,48
2908-WGAXL,Female,4/29/2001,Married,1,High school,2600,6
3097-IDVPU,Male,9/30/1979,Married,1,Collage,2600,31
6877-LGWXO,Male,9/21/1993,Married,0,University,2600,5
0366-NQSHS,Male,10/27/1962,Divorced,0,High school,2600,40
3850-OKINF,Male,7/1/1964,Married,1,Collage,2600,45
5180-UCIIQ,Male,8/3/1981,Married,1,Collage,2600,18
2405-LBMUW,Female,3/28/1976,Married,1,Collage,2600,36
8992-CEUEN,Female,11/8/1960,Single,5,High school,2600,19
5630-IXDXV,Female,3/16/1970,Married,0,University,2600,43
6223-DHJGV,Female,1/12/1966,Married,2,High school,2600,44
1834-ABKHQ,Female,8/19/1966,Married,1,Collage,2600,43
6654-QGBZZ,Female,3/8/1972,Divorced,0,High school,2600,30
3537-RYBHH,Female,3/20/1973,Married,5,Collage,2600,12
3247-MHJKM,Male,12/1/1986,Married,4,High school,2600,14
4079-VTGLK,Male,9/21/1995,Married,0,Collage,2600,18
1465-LNTLJ,Male,5/4/1990,Married,0,Collage,2600,15
2863-IMQDR,Female,11/27/1959,Divorced,5,Collage,2600,30
3043-TYBNO,Male,6/2/1983,Divorced,0,Collage,2600,43
0641-EVBOJ,Male,5/2/1992,Single,0,University,2600,4
0112-QWPNC,Male,7/24/1982,Married,0,Collage,2600,21
4355-CVPVS,Female,12/8/1979,Married,1,University,2600,20
8853-TZDGH,Female,7/16/1973,Married,0,University,2600,10
4328-VUFWD,Female,7/6/1958,Married,0,Collage,2600,2
4658-HCOHW,Female,8/30/1962,Married,1,University,2600,23
5348-CAGXB,Male,4/21/1978,Single,2,University,2600,19
9844-FELAJ,Female,5/12/1983,Divorced,1,University,2600,17
5981-ZVXOT,Female,9/16/1983,Divorced,0,University,2600,6
2458-EOMRE,Female,5/20/1970,Married,0,Collage,2600,32
2181-TIDSV,Male,12/9/1987,Married,1,High school,2600,32
2347-WKKAE,Male,8/25/1995,Married,0,University,2600,33
6959-UWKHF,Male,8/7/1960,Single,0,Collage,2600,37
7691-KGKGP,Male,4/27/1977,Married,1,Collage,2600,14
7765-LWVVH,Female,11/27/1974,Divorced,1,University,2600,32
5057-RKGLH,Female,12/30/1983,Divorced,1,High school,2600,26
7698-YFGEZ,Male,10/1/1984,Single,0,High school,2600,46
9398-MMQTO,Male,5/6/1970,Divorced,0,University,2600,12
3834-XUIFC,Male,7/21/2001,Single,0,University,2600,35
9314-QDMDW,Male,5/28/1960,Single,0,Collage,2600,44
2623-DRYAM,Female,9/10/1966,Divorced,0,University,2600,45
3946-MHCZW,Male,9/18/1973,Married,1,Collage,2600,47
7026-YMSBE,Male,9/19/1997,Divorced,0,High school,2600,37
3642-BYHDO,Female,3/8/1998,Married,1,High school,2600,44
4910-GMJOT,Female,6/20/1972,Married,0,University,2600,45
5364-XYIRR,Male,4/23/1967,Married,5,University,2600,25
0730-KOAVE,Male,11/14/1975,Married,5,University,2600,25
8646-JCOMS,Female,11/30/1991,Divorced,4,University,2600,28
1506-YJTYT,Male,1/23/1999,Married,1,Collage,2600,36
1270-XKUCC,Female,7/23/2003,Married,1,High school,2600,16
5884-GCYMI,Male,1/19/1970,Married,0,University,2600,15
4482-FTFFX,Male,2/20/1970,Single,0,Collage,2600,46
1110-KYLGQ,Female,3/4/1971,Single,0,University,2600,14
3863-IUBJR,Male,3/21/1962,Married,4,Collage,2600,38
3886-CERTZ,Female,7/31/1974,Divorced,0,University,2600,33
1194-BHJYC,Male,10/6/1977,Married,0,Collage,2600,19
0374-FIUCA,Male,10/11/1967,Married,3,High school,2600,43
9337-SRRNI,Male,5/5/1977,Married,5,High school,2600,18
4160-AMJTL,Female,5/29/1991,Single,4,High school,2600,22
6022-UGGSO,Female,5/9/2003,Single,0,University,2600,8
8979-CAMGB,Male,4/7/1996,Single,0,University,2600,42
4132-POCZS,Male,9/11/1968,Married,0,Collage,2600,2
0221-WMXNQ,Male,7/26/1991,Divorced,3,University,2600,5
5897-ZYEKH,Female,1/27/1963,Divorced,0,University,2600,26
7660-HDPJV,Female,3/3/1972,Married,0,University,2600,31
7711-YIJWC,Male,10/17/1963,Divorced,1,Collage,2600,47
8908-SLFCJ,Female,9/18/1971,Married,0,High school,2600,39
5726-CVNYA,Female,7/22/1956,Divorced,3,High school,2600,30
0345-HKJVM,Female,9/17/1984,Single,0,University,2600,10
9931-DCEZH,Male,5/12/1989,Married,1,Collage,2600,19
0377-JBKKT,Male,6/20/1962,Married,1,Collage,2600,47
5161-XEUVX,Male,3/22/1984,Married,0,University,2600,44
0314-TKOSI,Female,2/19/1988,Divorced,5,Collage,2600,44
4550-VBOFE,Male,6/12/1988,Divorced,0,University,2600,15
6715-OFDBP,Male,6/5/2000,Single,0,Collage,2600,40
9845-PEEKO,Female,1/28/1957,Divorced,2,University,2600,49
7502-BNYGS,Female,3/13/1978,Married,0,Collage,2600,30
8837-VVWLQ,Female,10/10/2003,Single,0,High school,2600,16
3217-FZDMN,Female,9/20/1958,Divorced,0,University,2600,15
8160-HOWOX,Female,2/2/1972,Married,0,Collage,2600,22
5138-WVKYJ,Male,6/28/1997,Divorced,4,University,2800,22
2277-BKJKN,Female,11/18/1962,Divorced,2,University,2800,34
0057-QBUQH,Female,11/23/1994,Divorced,1,High school,2800,1
4549-ZDQYY,Female,12/12/1961,Single,3,Collage,2800,33
6259-WJQLC,Male,3/22/1970,Single,4,University,2800,45
0898-XCGTF,Male,1/28/1984,Divorced,0,University,2800,14
9139-WQQDY,Female,7/29/1996,Married,1,University,2800,24
9207-ZPANB,Male,7/13/1967,Single,5,Collage,2800,15
7663-RGWBC,Male,9/13/1981,Married,0,Collage,2800,44
6475-VHUIZ,Female,5/9/1967,Married,2,Collage,2800,44
4695-VADHF,Male,4/27/1979,Married,4,Collage,2800,32
8266-VBFQL,Male,8/28/1994,Single,2,University,2800,28
7190-XHTWJ,Female,5/9/1996,Married,5,High school,2800,50
5366-IJEQJ,Male,12/7/1957,Married,0,University,2800,13
5947-SGKCL,Female,2/23/1979,Married,2,University,2800,42
8990-YOZLV,Female,1/4/1992,Married,0,Collage,2800,12
3219-JQRSL,Female,2/27/1996,Divorced,4,Collage,2800,44
1918-ZBFQJ,Female,6/14/1997,Single,1,University,2800,50
7321-VGNKU,Female,11/17/1976,Divorced,3,University,2800,4
9424-CMPOG,Male,11/4/1980,Divorced,1,High school,2800,20
9489-JMTTN,Female,4/18/1990,Divorced,1,Collage,2800,43
7853-GVUDZ,Female,8/5/1991,Divorced,1,High school,2800,43
3205-MXZRA,Male,8/3/1977,Married,0,Collage,2800,21
4302-ZYFEL,Male,9/14/1984,Married,1,High school,2800,20
7299-GNVPL,Female,12/9/1968,Married,1,University,2800,1
0576-WNXXC,Male,7/8/1978,Married,0,University,2800,17
4541-RMRLG,Male,7/28/1981,Married,4,High school,2800,14
6360-SVNWV,Female,8/8/1997,Married,0,University,2800,17
3511-APPBJ,Male,10/17/1980,Single,5,University,2800,35
4104-PVRPS,Male,2/10/1994,Married,1,Collage,2800,37
6899-PPEEA,Female,2/1/1958,Single,0,University,2800,31
0412-UCCNP,Male,5/28/1962,Divorced,0,Collage,2800,41
3798-EPWRR,Female,9/12/1966,Divorced,0,Collage,2800,38
3420-YJLQT,Female,5/7/1996,Single,0,University,2800,27
5293-WXJAK,Female,2/10/1965,Married,5,University,2800,4
3401-URHDA,Male,9/7/1965,Divorced,0,Collage,2800,3
5044-XDPYX,Female,4/29/1968,Married,0,High school,2800,6
6416-TVAIH,Male,1/26/1982,Divorced,1,University,2800,22
8963-MQVYN,Female,7/18/1960,Married,1,High school,2800,38
3672-YITQD,Male,7/21/1966,Married,0,University,2800,16
4855-SNKMY,Female,3/10/1963,Married,0,Collage,2800,9
9863-JZAIC,Male,11/26/1983,Divorced,0,Collage,2800,50
1452-XRSJV,Female,5/6/1965,Married,5,Collage,2800,5
8384-FZBJK,Female,2/27/1970,Divorced,1,University,2800,5
9592-ERDKV,Male,11/1/1978,Married,0,Collage,2800,44
1708-PBBOA,Female,10/29/2003,Single,5,Collage,2800,37
1816-FLZDK,Male,5/24/2004,Single,0,Collage,2800,21
7242-EDTYC,Male,8/13/1992,Married,1,High school,2800,44
8079-XRJRS,Male,2/5/1996,Divorced,0,University,2800,40
8469-SNFFH,Male,2/24/1970,Divorced,0,Collage,2800,38
9851-QXEEQ,Male,3/15/1979,Divorced,1,University,2800,4
5129-HHMZC,Female,4/14/1992,Married,1,Collage,2800,12
2452-SNHFZ,Female,2/8/1958,Single,0,University,2800,2
0634-SZPQA,Female,1/10/1985,Divorced,2,University,2800,25
6950-TWMYB,Male,1/26/1993,Married,5,University,2800,40
4806-KEXQR,Male,4/17/1993,Single,0,University,2800,33
8457-XIGKN,Male,5/19/1970,Single,0,High school,2800,21
9938-EKRGF,Female,2/9/2005,Single,0,Collage,2800,8
4797-AXPXK,Female,6/23/2000,Single,1,Collage,2800,19
2651-ZCBXV,Male,2/6/1972,Married,1,University,2800,38
0112-QAWRZ,Male,6/22/1959,Married,1,University,2800,29
4676-MQUEA,Male,4/7/1975,Divorced,1,University,2800,11
2925-MXLSX,Female,12/11/1980,Married,0,Collage,2800,30
6655-LHBYW,Male,1/6/2003,Single,1,Collage,2800,46
7055-VKGDA,Male,6/9/1987,Single,0,University,2800,37
9447-YPTBX,Female,10/3/1992,Married,0,High school,2800,17
5514-YQENT,Male,7/2/1956,Single,5,University,2800,19
2851-STERV,Male,7/14/1956,Divorced,0,Collage,2800,37
0876-WDUUZ,Female,6/3/1989,Single,0,University,2800,23
5329-KRDTM,Male,6/8/1962,Divorced,0,Collage,2800,31
0480-KYJVA,Female,10/3/1964,Married,1,High school,2800,26
5324-KTGCG,Male,2/3/1969,Married,0,High school,2800,38
3249-ZPQRG,Male,3/16/1986,Married,3,University,2800,35
1170-SASML,Female,4/5/1998,Divorced,1,University,2800,7
4445-ZJNMU,Male,9/19/2005,Single,1,High school,2800,39
8967-SZQAS,Female,10/9/1966,Divorced,1,Collage,2800,23
6504-VBLFL,Male,3/13/1972,Married,0,Collage,2800,28
6559-RAKOZ,Male,2/17/1998,Married,1,University,2800,27
9742-XOKTS,Male,12/12/1998,Divorced,5,University,2800,28
7330-WZLNC,Female,7/3/1966,Single,0,University,2800,45
2933-XEUJM,Female,2/14/1983,Married,5,Collage,2800,18
2546-KZAAT,Male,11/19/1989,Married,1,Collage,2800,47
7730-CLDSV,Female,8/21/1977,Divorced,1,University,2800,21
7969-FFOWG,Male,12/30/1982,Married,1,High school,2800,14
7020-OZKXZ,Female,12/11/1989,Single,1,University,2800,8
6633-SYEUS,Female,3/29/1979,Married,0,University,2800,50
0537-QYZZN,Male,10/27/1999,Married,1,University,2800,46
9548-LERKT,Male,11/6/1990,Divorced,0,High school,2800,48
2195-ZRVAX,Female,1/10/1987,Married,0,University,2800,9
4137-BTIKL,Male,6/8/1988,Divorced,1,University,2800,37
3030-YDNRM,Male,3/13/2004,Single,3,Collage,2800,32
7669-LCRSD,Male,10/28/1990,Married,1,Collage,2800,28
8053-WWDRO,Female,5/26/1979,Divorced,0,High school,2800,23
6490-FGZAT,Male,1/7/1981,Married,0,High school,2800,46
9526-BIHHD,Male,12/28/1991,Divorced,0,Collage,2800,41
6817-WTYHE,Male,11/10/1997,Single,0,Collage,2800,12
4641-FROLU,Female,11/29/1997,Married,1,High school,2800,1
7138-GIRSH,Male,12/20/1999,Single,2,Collage,2800,10
8016-NCFVO,Male,3/29/1960,Divorced,0,University,2800,48
9809-IMGCQ,Male,6/30/1961,Divorced,3,University,2800,34
0928-JMXNP,Male,10/24/1973,Divorced,0,Collage,2800,25
0655-RBDUG,Male,9/1/1980,Married,2,University,2800,38
6285-FTQBF,Male,11/8/1988,Married,1,High school,2800,47
5562-BETPV,Male,4/11/1969,Divorced,2,High school,2800,26
4909-JOUPP,Male,10/12/1957,Divorced,0,University,2800,18
1728-BQDMA,Female,7/4/1962,Married,0,Collage,2800,18
2931-FSOHN,Male,7/1/1997,Single,0,Collage,2800,16
6253-WRFHY,Male,12/23/1979,Married,1,Collage,2800,14
9795-NREXC,Female,4/2/1959,Divorced,0,Collage,2800,22
4589-IUAJB,Male,12/21/1961,Married,0,High school,2800,7
5829-NVSQN,Female,5/6/1966,Married,0,Collage,2800,14
5780-INQIK,Female,10/27/1975,Married,0,Collage,2800,21
9763-PDTKK,Female,1/29/1977,Divorced,5,University,2800,24
3892-NXAZG,Male,4/1/1977,Divorced,1,University,2800,34
7919-ZODZZ,Female,8/14/1977,Married,1,Collage,2800,13
7901-HXJVA,Male,2/7/1981,Married,0,University,2800,31
9644-UMGQA,Male,10/2/1991,Divorced,1,Collage,2800,29
3069-SSVSN,Female,5/24/1997,Single,0,Collage,2800,35
4016-BJKTZ,Female,11/26/2001,Single,0,University,2800,23
7954-MLBUN,Male,1/31/1977,Divorced,5,University,2800,33
1544-JJMYL,Male,9/15/1973,Married,0,Collage,2800,16
8496-DMZUK,Male,10/25/2000,Single,5,University,2800,1
2805-EDJPQ,Female,4/8/1957,Divorced,3,University,2800,14
3508-CFVZL,Female,11/3/1979,Divorced,0,University,2800,40
1591-XWLGB,Female,7/20/1983,Married,0,High school,2800,43
4877-EVATK,Male,6/5/1991,Divorced,0,High school,2800,9
7609-NRNCA,Female,8/1/1978,Single,0,High school,2800,37
5130-YPIRV,Female,10/8/2002,Married,0,Collage,2800,44
5028-HTLJB,Male,1/17/1968,Single,0,High school,2800,26
4611-ANLQC,Female,12/17/1972,Married,0,Collage,2800,19
8755-IWJHN,Male,3/7/1974,Divorced,0,University,2800,24
4967-WPNCF,Male,7/24/1979,Single,0,Collage,2800,20
3566-HJGPK,Male,10/4/1983,Single,2,Collage,2800,35
3824-RHKVR,Female,4/2/1984,Divorced,0,High school,2800,20
0212-ISBBF,Female,12/5/1958,Divorced,0,Collage,2800,35
7746-AWNQW,Female,11/8/1960,Single,0,Collage,2800,20
2804-ETQDK,Male,10/1/1975,Married,4,High school,2800,28
4633-MKHYU,Female,11/20/2001,Single,0,University,2800,9
8550-XSXUQ,Male,11/28/1960,Married,0,Collage,2800,50
5229-DTFYB,Female,3/1/1984,Divorced,5,University,2800,6
0114-IGABW,Female,11/7/1987,Married,2,Collage,2800,12
2446-BEGGB,Female,5/23/1990,Married,0,University,2800,38
2480-EJWYP,Female,1/24/1991,Divorced,1,University,2800,37
7521-AFHAB,Female,4/4/1958,Divorced,4,Collage,2800,17
7047-FWEYA,Female,7/13/1970,Married,0,University,2800,43
2754-SDJRD,Female,10/11/1979,Single,0,University,2800,15
4612-THJBS,Female,9/1/1987,Married,0,University,2800,5
7137-NAXML,Male,9/14/1976,Married,0,High school,2800,4
6297-NOOPG,Female,6/6/1963,Divorced,0,University,2800,4
1591-NFNLQ,Male,10/5/1980,Divorced,0,University,2800,2
7394-LWLYN,Female,10/25/1989,Single,0,University,2800,27
4359-INNWN,Female,1/19/1970,Married,0,High school,2800,25
4847-QNOKA,Female,11/11/1983,Single,0,Collage,2800,16
6923-AQONU,Male,12/29/1996,Divorced,1,High school,2800,9
9474-PHLYD,Female,10/30/1998,Single,0,Collage,2800,33
4450-DLLMH,Male,1/11/2001,Single,0,University,2800,43
7315-WYOAW,Male,4/30/1967,Married,0,University,2800,38
7623-TRNQN,Male,9/4/1972,Divorced,1,Collage,2800,6
6266-QHOJZ,Female,1/6/1973,Married,0,University,2800,3
9269-CQOOL,Male,2/5/1980,Divorced,1,Collage,2800,45
8752-GHJFU,Male,1/11/1992,Divorced,2,University,2800,24
1841-YSJGV,Male,7/29/1957,Divorced,0,University,2800,8
3704-IEAXF,Female,11/12/1965,Married,1,Collage,2800,2
2245-ADZFJ,Female,6/23/1985,Married,4,Collage,2800,17
6521-YYTYI,Male,1/25/1998,Single,1,University,2800,8
7010-BRBUU,Male,11/23/1983,Married,5,High school,2800,44
2486-WYVVE,Male,2/14/1968,Married,0,Collage,2800,49
8174-TBVCF,Female,4/21/1978,Divorced,0,Collage,2800,40
9402-ORRAH,Female,9/23/1994,Married,0,University,2800,22
6682-QJDGB,Male,12/28/1973,Single,1,Collage,2800,15
4680-KUTAJ,Female,7/6/1966,Married,0,Collage,2800,29
5133-POWUA,Male,5/18/1969,Single,0,Collage,2800,49
7658-UYUQS,Male,5/30/1987,Married,0,University,2800,26
8823-RLPWL,Female,11/18/1970,Divorced,5,University,2800,30
8947-YRTDV,Male,12/11/1975,Married,3,University,2800,5
5312-IRCFR,Female,11/17/1963,Divorced,1,University,2800,17
6961-MJKBO,Male,9/17/1982,Married,3,High school,2800,45
7301-ABVAD,Female,12/12/1998,Single,5,Collage,2800,26
3753-TSEMP,Female,4/25/2000,Married,5,University,2800,23
9046-DQMTP,Male,11/7/1994,Divorced,2,High school,2800,46
4522-XRWWI,Male,7/6/2002,Married,1,Collage,2800,2
8510-BBWMU,Female,10/11/2005,Single,0,High school,2800,24
5025-GOOKI,Female,3/27/1957,Single,0,High school,2800,19
4957-SREEC,Male,4/3/1965,Married,1,High school,2800,48
2921-XWDJH,Female,8/15/1973,Married,0,University,2800,9
7629-WFGLW,Female,1/23/1990,Divorced,0,University,2800,5
1257-SXUXQ,Male,5/20/1981,Divorced,4,High school,2800,45
1439-LCGVL,Female,7/1/1981,Divorced,0,High school,2800,47
1386-ZIKUV,Male,12/13/1962,Married,0,High school,2800,46
9274-UARKJ,Female,4/2/1988,Divorced,0,University,2800,6
5570-PTWEH,Female,6/23/1959,Divorced,0,University,2800,30
1395-OFUWC,Male,9/29/1984,Married,1,Collage,2800,25
4724-WXVWF,Male,8/16/1995,Single,0,University,2800,17
2874-YXVVA,Female,11/23/1978,Married,0,University,2800,31
4647-XXZAM,Female,12/1/1990,Divorced,1,Collage,2800,14
9297-FVVDH,Female,4/27/1998,Married,1,Collage,2800,14
9367-TCUYN,Female,5/18/1963,Married,0,High school,2800,23
0988-AADSA,Female,1/14/1977,Divorced,1,Collage,2800,12
3160-TYXLT,Male,10/9/1963,Married,0,Collage,2800,14
0365-BZUWY,Male,5/28/1967,Married,0,University,2800,23
9820-RMCQV,Female,5/20/1969,Divorced,0,Collage,2800,49
8294-UIMBA,Female,11/4/1988,Single,0,University,2800,46
9391-EOYLI,Male,9/28/1991,Married,3,University,2800,11
5299-RULOA,Female,11/12/1997,Married,1,University,2800,6
5730-RIITO,Female,12/7/1959,Married,0,Collage,2800,28
4959-JOSRX,Female,4/27/1977,Divorced,5,Collage,2800,4
9251-AWQGT,Female,4/8/1970,Married,1,High school,2800,44
5702-KVQRD,Male,4/10/1974,Divorced,0,Collage,2800,21
2181-UAESM,Male,7/8/1995,Single,5,Collage,2800,48
0406-BPDVR,Female,12/3/1961,Divorced,0,University,2800,10
7359-WWYJV,Male,2/21/1989,Divorced,3,University,2800,13
3657-COGMW,Female,4/21/1960,Single,0,University,2800,46
7398-HPYZQ,Male,11/7/1960,Divorced,1,Collage,2800,39
5320-BRKGK,Female,4/28/1985,Married,1,Collage,2800,7
3066-RRJIO,Female,11/23/1987,Divorced,0,University,2800,46
0637-KVDLV,Male,11/10/2001,Single,0,University,2800,27
6569-KTMDU,Female,9/21/1959,Divorced,0,High school,2800,4
1977-STDKI,Female,11/18/1963,Married,0,University,2800,41
5536-SLHPM,Female,6/9/1964,Married,0,University,2800,22
7470-DYNOE,Male,4/23/1984,Married,0,Collage,2800,41
7163-OCEQI,Male,8/23/1956,Married,1,Collage,2800,48
2498-XLDZR,Female,10/14/1990,Married,1,Collage,2800,13
3587-PMCOY,Male,7/2/1994,Divorced,0,University,2800,4
1447-PJGGA,Female,1/18/1996,Single,1,University,2800,43
3966-HRMZA,Female,5/25/1997,Single,5,University,2800,50
7325-ENZFI,Female,3/13/1999,Single,0,Collage,2800,41
7861-UVUFT,Female,1/2/1959,Married,1,University,2800,45
2379-GYFLQ,Male,12/1/1983,Married,3,University,2800,11
3518-FSTWG,Male,8/29/1989,Divorced,0,University,2800,28
8347-GDTMP,Female,9/14/1995,Married,0,High school,2800,43
8752-STIVR,Female,6/12/1967,Married,0,University,2800,38
9469-WEJBT,Male,10/23/1969,Married,1,University,2800,45
5871-DGTXZ,Male,6/16/1993,Married,0,High school,2800,15
6698-OXETB,Male,5/28/1966,Married,0,High school,2800,20
5485-ITNPC,Male,3/7/1986,Divorced,0,Collage,2800,19
2880-FPNAE,Male,11/12/1988,Divorced,0,University,2800,39
0187-WZNAB,Female,11/30/1995,Married,1,University,2800,9
9787-XVQIU,Male,2/3/2002,Single,0,University,2800,3
0980-FEXWF,Male,2/13/1960,Married,1,Collage,2800,35
0678-RLHVP,Female,12/6/1984,Single,5,University,2800,9
1038-ZAGBI,Female,3/21/1956,Divorced,3,High school,2800,46
5198-HQAEN,Male,7/1/1965,Married,1,University,2800,50
9300-AGZNL,Male,5/24/1978,Single,0,University,2800,39
1399-UBQIU,Male,4/4/1988,Single,0,Collage,2800,30
5536-RTPWK,Male,8/16/1986,Married,4,University,2800,20
1855-AGAWH,Male,5/2/1987,Married,0,University,2800,22
4159-NAAIX,Female,1/17/1991,Single,2,University,2800,50
1976-AZZPJ,Male,1/26/1992,Divorced,0,Collage,2800,12
1428-GTBJJ,Male,3/12/1963,Single,0,University,2800,19
1285-OKIPP,Male,7/5/1970,Married,1,University,2800,24
1563-IWQEX,Female,12/8/1962,Single,5,High school,2800,27
8879-XUAHX,Male,1/2/1975,Divorced,0,University,2800,25
4667-OHGKG,Male,11/29/1985,Married,0,High school,2800,19
1298-PHBTI,Male,11/16/1987,Divorced,3,University,2800,38
9432-RUVSL,Female,1/7/1981,Single,1,University,2800,21
0743-HNPFG,Female,4/26/1982,Married,2,Collage,2800,29
9248-OJYKK,Male,12/30/1974,Married,0,University,2800,6
0023-UYUPN,Female,1/2/1984,Married,0,High school,2800,14
8792-AOROI,Female,1/1/1973,Married,0,Collage,2800,31
3551-HUAZH,Male,1/23/1977,Divorced,0,University,2800,33
5339-TJFEK,Male,5/16/1983,Divorced,1,University,2800,15
0310-MVLET,Female,5/3/1985,Divorced,1,University,2800,19
6260-ONULR,Male,8/3/1986,Married,4,Collage,2800,45
3164-YAXFY,Male,7/7/1974,Married,4,Collage,2800,42
2267-FPIMA,Male,12/11/1988,Married,5,University,2800,25
2884-GBPFB,Female,9/24/1961,Married,0,University,2800,34
1576-PFZIW,Male,4/22/1975,Divorced,0,University,2800,36
7567-ECMCM,Male,1/2/2002,Single,1,University,2800,28
2091-MJTFX,Female,9/22/1958,Married,1,Collage,2800,22
6813-GZQCG,Female,3/20/1971,Married,1,High school,2800,15
2737-WFVYW,Female,2/5/1974,Single,0,Collage,2800,20
7850-VWJUU,Female,10/20/1978,Single,2,University,2800,9
0742-NXBGR,Female,1/28/1956,Divorced,0,University,2800,47
1557-EMYVT,Female,10/6/1984,Divorced,2,University,2800,44
3957-HHLMR,Female,1/8/1990,Married,2,Collage,2800,5
9066-QRSDU,Female,9/12/1995,Married,0,High school,2800,26
6543-XRMYR,Female,3/9/1999,Single,0,University,2800,47
3758-CKOQL,Female,11/13/1961,Divorced,3,University,2800,8
0348-SDKOL,Female,8/28/1963,Divorced,5,University,2800,39
3446-QDSZF,Female,10/13/1970,Married,0,Collage,2800,7
2903-YYTBW,Male,7/14/1978,Divorced,1,Collage,2800,48
1775-KWJKQ,Male,6/1/1962,Divorced,1,Collage,2800,25
9477-LGWQI,Male,11/26/1977,Divorced,1,Collage,2800,4
1125-SNVCK,Female,10/19/1992,Divorced,0,Collage,2800,10
5842-POCOP,Female,10/27/1992,Divorced,3,University,2800,44
5641-DMBFJ,Female,7/18/1997,Married,0,Collage,2800,44
3317-VLGQT,Female,12/31/1974,Married,0,University,2800,5
5552-ZNFSJ,Male,7/18/2002,Single,3,Collage,2800,7
2722-JMONI,Female,7/18/1969,Divorced,0,Collage,2800,29
3973-SKMLN,Male,8/31/1982,Divorced,5,High school,2800,2
3729-OWRVL,Male,3/4/1991,Married,3,University,2800,40
